gamma_usado,k_usado,E_s_cm,Var_s_cm2,lambda1,lambda2,residuo,moda_cm,entropia,cond_num,valida,motivo,Suelo_ID
1.6349492495319145,1.2338477280061372e-07,0.5000000049999993,0.08340550154630116,-100000.0,82407.12417218996,0.46371572506227554,0.9645937035317568,0.06805688771734374,32.05252090023072,False,Mode at edge,1
1.767100740447618,4.7638524408170125e-07,0.0020430291280543857,1.927743538332776e-06,2.6708126853559855,100000.0,6.093941766499043e-06,0.002429509440667451,0.0003220867549886617,183799243.57402936,False,Unstable condition (1.84e+08),1
1.7413090266202973,7.673488688418654e-07,0.5000000049999993,0.08340550154630116,-100000.0,100000.0,0.5430495186416049,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (100000.00),1
1.7586795800001478,5.580436066514159e-07,0.002179291622164786,1.977336200452622e-06,4.185813038005922,100000.0,6.71754654624393e-06,0.002611137521886676,0.00033912329437503193,150457716.70753947,False,Unstable condition (1.50e+08),1
1.7398017901863534,3.109105970819861e-07,0.5000000049999993,0.08340550154630116,-100000.0,100000.0,0.5418605844821128,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (100000.00),1
1.6077044586419849,4.4235021534003876e-07,0.01041156384816121,2.471198473729717e-06,256.65905512258695,100000.0,0.00011086464569749173,0.01065116862401253,0.0010697236231617347,3263291.4723308184,False,lambda2 edge (100000.00),1
1.6536461682048824,4.144433572873898e-07,0.5000000049999993,0.08340550154630116,-100000.0,100000.0,0.47690002378562185,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (100000.00),1
1.8133507683170416,2.4160009100668733e-07,0.0014991818157156322,1.6645649386670264e-06,-2.6378380528035152,100000.0,3.908170769977799e-06,0.0019569743220175548,0.0002509437908629833,495696785.7894112,False,Unstable condition (4.96e+08),1
1.6145756854222666,2.885700531017766e-07,0.009599349684775403,2.466130394654289e-06,217.24519943091397,100000.0,9.460893822004353e-05,0.009559397665277353,0.0010139401941728608,3865316.7485340643,False,lambda2 edge (100000.00),1
1.673398439441671,6.652973495796262e-07,0.004897055686941695,2.371970585200103e-06,51.76515148171665,100000.0,2.634227406103679e-05,0.005179474679231202,0.0006321555126468687,16919828.92644438,False,lambda2 edge (100000.00),1
1.7392580380853198,7.860592270153494e-07,0.5000000049999993,0.08340550154630116,-100000.0,100000.0,0.5414320460556847,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (100000.00),1
1.766078385081847,4.1232299282566985e-07,0.0020588040211361736,1.933770461577267e-06,2.8422868865560744,100000.0,6.165719517324717e-06,0.0025186868126674026,0.00032407401342728623,179439146.44253153,False,Unstable condition (1.79e+08),1
1.8035050961665087,1.7530319070862688e-07,0.0015920468645525666,1.7181359209139773e-06,-1.8117614258897239,100000.0,4.249889964505211e-06,0.0020288068591494037,0.00026348010687253384,407793855.6234942,False,Unstable condition (4.08e+08),1
1.6056780182834651,9.914738216788534e-08,0.010664617733511482,2.4725467613163975e-06,269.5918016078652,100000.0,0.00011620500108056916,0.01065116862401253,0.0010866215303821224,3104599.662379383,False,lambda2 edge (100000.00),1
1.7805898376491127,4.6725845794887355e-07,0.0018526620999520626,1.8485532849919378e-06,0.6809718929414107,100000.0,5.273294570697096e-06,0.0022605152248080028,0.00029778294295688593,250279809.3795667,False,Unstable condition (2.50e+08),1
